country_or_area,year,quantity,category,transaction_type,additional_transaction_info,metrics,calculation_unit
Viet Nam,2005,18519.0,conventional_crude_oil,production,,metric tons,thousand
Viet Nam,2004,20051.0,conventional_crude_oil,production,,metric tons,thousand
Viet Nam,2003,17700.0,conventional_crude_oil,production,,metric tons,thousand
Viet Nam,2002,16863.0,conventional_crude_oil,production,,metric tons,thousand
Viet Nam,2001,16833.0,conventional_crude_oil,production,,metric tons,thousand
Viet Nam,2000,16291.0,conventional_crude_oil,production,,metric tons,thousand
Viet Nam,1999,15217.0,conventional_crude_oil,production,,metric tons,thousand
Viet Nam,1998,12500.0,conventional_crude_oil,production,,metric tons,thousand
Viet Nam,1997,10090.0,conventional_crude_oil,production,,metric tons,thousand
Viet Nam,1996,8803.0,conventional_crude_oil,production,,metric tons,thousand
Viet Nam,1995,7620.0,conventional_crude_oil,production,,metric tons,thousand
Viet Nam,1994,7000.0,conventional_crude_oil,production,,metric tons,thousand
Viet Nam,1993,6312.0,conventional_crude_oil,production,,metric tons,thousand
Viet Nam,1992,5520.0,conventional_crude_oil,production,,metric tons,thousand
Viet Nam,1991,4000.0,conventional_crude_oil,production,,metric tons,thousand
Viet Nam,1990,2695.0,conventional_crude_oil,production,,metric tons,thousand
Viet Nam,2012,16739.0,conventional_crude_oil,production from off-shore,,metric tons,thousand
Viet Nam,2011,15185.0,conventional_crude_oil,production from off-shore,,metric tons,thousand
Viet Nam,2010,15014.0,conventional_crude_oil,production from off-shore,,metric tons,thousand
Viet Nam,2009,16360.0,conventional_crude_oil,production from off-shore,,metric tons,thousand
Viet Nam,2008,14904.0,conventional_crude_oil,production from off-shore,,metric tons,thousand
Viet Nam,2007,15920.0,conventional_crude_oil,production from off-shore,,metric tons,thousand
Viet Nam,2006,16800.0,conventional_crude_oil,production from off-shore,,metric tons,thousand
Viet Nam,2005,18519.0,conventional_crude_oil,production from off-shore,,metric tons,thousand
Viet Nam,2004,20051.0,conventional_crude_oil,production from off-shore,,metric tons,thousand
Viet Nam,2003,17700.0,conventional_crude_oil,production from off-shore,,metric tons,thousand
Viet Nam,2002,16863.0,conventional_crude_oil,production from off-shore,,metric tons,thousand
Viet Nam,2001,16833.0,conventional_crude_oil,production from off-shore,,metric tons,thousand
Viet Nam,2000,16291.0,conventional_crude_oil,production from off-shore,,metric tons,thousand
Viet Nam,1999,15217.0,conventional_crude_oil,production from off-shore,,metric tons,thousand
Viet Nam,1998,12500.0,conventional_crude_oil,production from off-shore,,metric tons,thousand
Viet Nam,1997,10090.0,conventional_crude_oil,production from off-shore,,metric tons,thousand
Viet Nam,1996,8803.0,conventional_crude_oil,production from off-shore,,metric tons,thousand
Viet Nam,1995,7620.0,conventional_crude_oil,production from off-shore,,metric tons,thousand
Viet Nam,1994,6901.0,conventional_crude_oil,production from off-shore,,metric tons,thousand
Viet Nam,1993,6312.0,conventional_crude_oil,production from off-shore,,metric tons,thousand
Viet Nam,1992,5520.0,conventional_crude_oil,production from off-shore,,metric tons,thousand
Viet Nam,1991,4000.0,conventional_crude_oil,production from off-shore,,metric tons,thousand
Viet Nam,1990,2695.0,conventional_crude_oil,production from off-shore,,metric tons,thousand
Viet Nam,2014,1009.0,conventional_crude_oil,stock changes,,metric tons,thousand
Viet Nam,2013,1517.0,conventional_crude_oil,stock changes,,metric tons,thousand
Viet Nam,2012,1314.0,conventional_crude_oil,stock changes,,metric tons,thousand
Viet Nam,2011,987.0,conventional_crude_oil,stock changes,,metric tons,thousand
Viet Nam,2010,759.0,conventional_crude_oil,stock changes,,metric tons,thousand
Viet Nam,2009,1318.0,conventional_crude_oil,stock changes,,metric tons,thousand
Viet Nam,2008,1152.0,conventional_crude_oil,stock changes,,metric tons,thousand
Viet Nam,2007,858.0,conventional_crude_oil,stock changes,,metric tons,thousand
Viet Nam,2006,358.0,conventional_crude_oil,stock changes,,metric tons,thousand
Viet Nam,2005,552.0,conventional_crude_oil,stock changes,,metric tons,thousand
Viet Nam,2004,550.0,conventional_crude_oil,stock changes,,metric tons,thousand
Viet Nam,2003,287.0,conventional_crude_oil,stock changes,,metric tons,thousand
Viet Nam,2002,-13.0,conventional_crude_oil,stock changes,,metric tons,thousand
Viet Nam,2001,0.0,conventional_crude_oil,stock changes,,metric tons,thousand
Viet Nam,2000,848.0,conventional_crude_oil,stock changes,,metric tons,thousand
Viet Nam,1999,335.0,conventional_crude_oil,stock changes,,metric tons,thousand
Viet Nam,1998,355.0,conventional_crude_oil,stock changes,,metric tons,thousand
Viet Nam,1997,0.0,conventional_crude_oil,stock changes,,metric tons,thousand
Viet Nam,1996,0.0,conventional_crude_oil,stock changes,,metric tons,thousand
Viet Nam,1995,0.0,conventional_crude_oil,stock changes,,metric tons,thousand
Viet Nam,1994,0.0,conventional_crude_oil,stock changes,,metric tons,thousand
Viet Nam,1993,0.0,conventional_crude_oil,stock changes,,metric tons,thousand
Viet Nam,1992,34.0,conventional_crude_oil,stock changes,,metric tons,thousand
Viet Nam,1991,43.0,conventional_crude_oil,stock changes,,metric tons,thousand
Viet Nam,1990,0.0,conventional_crude_oil,stock changes,,metric tons,thousand
Viet Nam,2014,7781.0,conventional_crude_oil,total energy supply,,metric tons,thousand
Viet Nam,2013,7932.0,conventional_crude_oil,total energy supply,,metric tons,thousand
Viet Nam,2012,6695.0,conventional_crude_oil,total energy supply,,metric tons,thousand
Viet Nam,2011,6587.0,conventional_crude_oil,total energy supply,,metric tons,thousand
Viet Nam,2010,6675.0,conventional_crude_oil,total energy supply,,metric tons,thousand
Viet Nam,2009,1669.0,conventional_crude_oil,total energy supply,,metric tons,thousand
Viet Nam,2008,-0.299999999999272,conventional_crude_oil,total energy supply,,metric tons,thousand
Viet Nam,2007,0.0,conventional_crude_oil,total energy supply,,metric tons,thousand
Viet Nam,2006,0.0,conventional_crude_oil,total energy supply,,metric tons,thousand
Viet Nam,2005,0.0,conventional_crude_oil,total energy supply,,metric tons,thousand
Viet Nam,2004,0.0,conventional_crude_oil,total energy supply,,metric tons,thousand
Viet Nam,2003,0.0,conventional_crude_oil,total energy supply,,metric tons,thousand
Viet Nam,2002,0.0,conventional_crude_oil,total energy supply,,metric tons,thousand
Viet Nam,2001,101.0,conventional_crude_oil,total energy supply,,metric tons,thousand
Viet Nam,2000,19.5,conventional_crude_oil,total energy supply,,metric tons,thousand
Viet Nam,1999,0.0,conventional_crude_oil,total energy supply,,metric tons,thousand
Viet Nam,1998,0.0,conventional_crude_oil,total energy supply,,metric tons,thousand
Viet Nam,1997,452.0,conventional_crude_oil,total energy supply,,metric tons,thousand
Viet Nam,1996,98.0,conventional_crude_oil,total energy supply,,metric tons,thousand
Viet Nam,1995,-32.0,conventional_crude_oil,total energy supply,,metric tons,thousand
Viet Nam,1994,99.0,conventional_crude_oil,total energy supply,,metric tons,thousand
Viet Nam,1993,0.0,conventional_crude_oil,total energy supply,,metric tons,thousand
Viet Nam,1992,40.0,conventional_crude_oil,total energy supply,,metric tons,thousand
Viet Nam,1991,40.0,conventional_crude_oil,total energy supply,,metric tons,thousand
Viet Nam,1990,40.0,conventional_crude_oil,total energy supply,,metric tons,thousand
Viet Nam,2014,6632.0,conventional_crude_oil,transformation,,metric tons,thousand
Viet Nam,2013,6063.0,conventional_crude_oil,transformation,,metric tons,thousand
Viet Nam,2012,6200.0,conventional_crude_oil,transformation,,metric tons,thousand
Viet Nam,2011,6150.0,conventional_crude_oil,transformation,,metric tons,thousand
Viet Nam,2010,5507.0,conventional_crude_oil,transformation,,metric tons,thousand
Viet Nam,2009,1460.0,conventional_crude_oil,transformation,,metric tons,thousand
Viet Nam,1992,40.0,conventional_crude_oil,transformation,,metric tons,thousand
Viet Nam,1991,40.0,conventional_crude_oil,transformation,,metric tons,thousand
Viet Nam,1990,40.0,conventional_crude_oil,transformation,,metric tons,thousand
Viet Nam,2014,6632.0,conventional_crude_oil,transformation in oil refineries,,metric tons,thousand
Viet Nam,2013,6063.0,conventional_crude_oil,transformation in oil refineries,,metric tons,thousand
Viet Nam,2012,6200.0,conventional_crude_oil,transformation in oil refineries,,metric tons,thousand
Viet Nam,2011,6150.0,conventional_crude_oil,transformation in oil refineries,,metric tons,thousand
Viet Nam,2010,5507.0,conventional_crude_oil,transformation in oil refineries,,metric tons,thousand
Viet Nam,2009,1460.0,conventional_crude_oil,transformation in oil refineries,,metric tons,thousand
Viet Nam,1992,40.0,conventional_crude_oil,transformation in oil refineries,,metric tons,thousand
Viet Nam,1991,40.0,conventional_crude_oil,transformation in oil refineries,,metric tons,thousand
Viet Nam,1990,40.0,conventional_crude_oil,transformation in oil refineries,,metric tons,thousand
Viet Nam,2002,82000.0,conventional_crude_oil,other reserves,,metric tons,thousand
Viet Nam,2001,82000.0,conventional_crude_oil,other reserves,,metric tons,thousand
Viet Nam,2000,82000.0,conventional_crude_oil,other reserves,,metric tons,thousand
Viet Nam,1999,82000.0,conventional_crude_oil,other reserves,,metric tons,thousand
Viet Nam,1998,82000.0,conventional_crude_oil,other reserves,,metric tons,thousand
Viet Nam,1997,82000.0,conventional_crude_oil,other reserves,,metric tons,thousand
Viet Nam,1996,68000.0,conventional_crude_oil,other reserves,,metric tons,thousand
Viet Nam,1995,68000.0,conventional_crude_oil,other reserves,,metric tons,thousand
Viet Nam,1994,68000.0,conventional_crude_oil,other reserves,,metric tons,thousand
Viet Nam,1993,68000.0,conventional_crude_oil,other reserves,,metric tons,thousand
Viet Nam,1992,68000.0,conventional_crude_oil,other reserves,,metric tons,thousand
Viet Nam,1991,68000.0,conventional_crude_oil,other reserves,,metric tons,thousand
Viet Nam,2014,6510.0,conventional_crude_oil,refinery capacity,,metric tons,thousand
Viet Nam,2013,6983.0,conventional_crude_oil,refinery capacity,,metric tons,thousand
Viet Nam,2012,6983.0,conventional_crude_oil,refinery capacity,,metric tons,thousand
Viet Nam,2011,6983.0,conventional_crude_oil,refinery capacity,,metric tons,thousand
Viet Nam,2010,6983.0,conventional_crude_oil,refinery capacity,,metric tons,thousand
Viet Nam,2009,6981.0,conventional_crude_oil,refinery capacity,,metric tons,thousand
Viet Nam,2014,599000.0,conventional_crude_oil,reserves,,metric tons,thousand
Viet Nam,2013,600000.0,conventional_crude_oil,reserves,,metric tons,thousand
Viet Nam,2012,600000.0,conventional_crude_oil,reserves,,metric tons,thousand
Viet Nam,2011,600000.0,conventional_crude_oil,reserves,,metric tons,thousand
Viet Nam,2010,626000.0,conventional_crude_oil,reserves,,metric tons,thousand
Viet Nam,2009,626000.0,conventional_crude_oil,reserves,,metric tons,thousand
Viet Nam,2008,626000.0,conventional_crude_oil,reserves,,metric tons,thousand
Viet Nam,2007,453000.0,conventional_crude_oil,reserves,,metric tons,thousand
Viet Nam,2006,413000.0,conventional_crude_oil,reserves,,metric tons,thousand
Viet Nam,2005,413000.0,conventional_crude_oil,reserves,,metric tons,thousand
Viet Nam,2004,338000.0,conventional_crude_oil,reserves,,metric tons,thousand
Viet Nam,2003,338000.0,conventional_crude_oil,reserves,,metric tons,thousand
Viet Nam,2002,338000.0,conventional_crude_oil,reserves,,metric tons,thousand
Viet Nam,2001,338000.0,conventional_crude_oil,reserves,,metric tons,thousand
Viet Nam,2000,82000.0,conventional_crude_oil,reserves,,metric tons,thousand
Viet Nam,1999,82000.0,conventional_crude_oil,reserves,,metric tons,thousand
Viet Nam,1998,82000.0,conventional_crude_oil,reserves,,metric tons,thousand
Viet Nam,1997,82000.0,conventional_crude_oil,reserves,,metric tons,thousand
Viet Nam,1996,68000.0,conventional_crude_oil,reserves,,metric tons,thousand
Viet Nam,1995,68000.0,conventional_crude_oil,reserves,,metric tons,thousand
Viet Nam,1994,68000.0,conventional_crude_oil,reserves,,metric tons,thousand
Viet Nam,1993,68000.0,conventional_crude_oil,reserves,,metric tons,thousand
Viet Nam,1992,68000.0,conventional_crude_oil,reserves,,metric tons,thousand
Viet Nam,1991,68000.0,conventional_crude_oil,reserves,,metric tons,thousand
Viet Nam,2014,15000.0,electricity_net_installed_capacity_of_electric_power_plants,"net installed capacity of electric power plants, public combustible fuels",,kilowatts,thousand
Viet Nam,2013,15000.0,electricity_net_installed_capacity_of_electric_power_plants,"net installed capacity of electric power plants, public combustible fuels",,kilowatts,thousand
Viet Nam,2012,15000.0,electricity_net_installed_capacity_of_electric_power_plants,"net installed capacity of electric power plants, public combustible fuels",,kilowatts,thousand
Viet Nam,2011,15000.0,electricity_net_installed_capacity_of_electric_power_plants,"net installed capacity of electric power plants, public combustible fuels",,kilowatts,thousand
Viet Nam,2010,15000.0,electricity_net_installed_capacity_of_electric_power_plants,"net installed capacity of electric power plants, public combustible fuels",,kilowatts,thousand
Viet Nam,2009,10000.0,electricity_net_installed_capacity_of_electric_power_plants,"net installed capacity of electric power plants, public combustible fuels",,kilowatts,thousand
Viet Nam,2008,8294.0,electricity_net_installed_capacity_of_electric_power_plants,"net installed capacity of electric power plants, public combustible fuels",,kilowatts,thousand
Viet Nam,2007,7650.0,electricity_net_installed_capacity_of_electric_power_plants,"net installed capacity of electric power plants, public combustible fuels",,kilowatts,thousand
Viet Nam,2006,7600.0,electricity_net_installed_capacity_of_electric_power_plants,"net installed capacity of electric power plants, public combustible fuels",,kilowatts,thousand
Viet Nam,2005,7500.0,electricity_net_installed_capacity_of_electric_power_plants,"net installed capacity of electric power plants, public combustible fuels",,kilowatts,thousand
Viet Nam,2004,7145.0,electricity_net_installed_capacity_of_electric_power_plants,"net installed capacity of electric power plants, public combustible fuels",,kilowatts,thousand
Viet Nam,2003,4874.0,electricity_net_installed_capacity_of_electric_power_plants,"net installed capacity of electric power plants, public combustible fuels",,kilowatts,thousand
Viet Nam,2002,4414.0,electricity_net_installed_capacity_of_electric_power_plants,"net installed capacity of electric power plants, public combustible fuels",,kilowatts,thousand
Viet Nam,2001,3600.0,electricity_net_installed_capacity_of_electric_power_plants,"net installed capacity of electric power plants, public combustible fuels",,kilowatts,thousand
Viet Nam,2000,3000.0,electricity_net_installed_capacity_of_electric_power_plants,"net installed capacity of electric power plants, public combustible fuels",,kilowatts,thousand
Viet Nam,1999,2400.0,electricity_net_installed_capacity_of_electric_power_plants,"net installed capacity of electric power plants, public combustible fuels",,kilowatts,thousand
Viet Nam,1998,2017.0,electricity_net_installed_capacity_of_electric_power_plants,"net installed capacity of electric power plants, public combustible fuels",,kilowatts,thousand
Viet Nam,1997,1570.0,electricity_net_installed_capacity_of_electric_power_plants,"net installed capacity of electric power plants, public combustible fuels",,kilowatts,thousand
Viet Nam,1996,1565.0,electricity_net_installed_capacity_of_electric_power_plants,"net installed capacity of electric power plants, public combustible fuels",,kilowatts,thousand
Viet Nam,1995,1550.0,electricity_net_installed_capacity_of_electric_power_plants,"net installed capacity of electric power plants, public combustible fuels",,kilowatts,thousand
Viet Nam,1994,1550.0,electricity_net_installed_capacity_of_electric_power_plants,"net installed capacity of electric power plants, public combustible fuels",,kilowatts,thousand
Viet Nam,1993,1550.0,electricity_net_installed_capacity_of_electric_power_plants,"net installed capacity of electric power plants, public combustible fuels",,kilowatts,thousand
Viet Nam,1992,1550.0,electricity_net_installed_capacity_of_electric_power_plants,"net installed capacity of electric power plants, public combustible fuels",,kilowatts,thousand
